headline,summary,content,url,image_url,published_date,source_name,market
"AI spending added 0.5% to GDP growth, and the Magnificent 7 stocks are driving the market","The S&P 500 is up 10% this year, driven largely by tech companies that are spending heavily on AI.","S&P 500 futures are flat this morning, premarket, suggesting that investors are not in a mood to sell after the index reached yet another all-time high yesterday. The S&P was up 0.32% on the day, at 6,466.58.
A lot of that growth has come from the Ma... [1537 chars]",https://fortune.com/2025/08/14/ai-spending-added-05-gdp-growth-magnificent-7-stocks/,"https://fortune.com/img-assets/wp-content/uploads/2025/08/GettyImages-2207733247.jpg?resize=1200,600",2025-08-14 10:39:16+00:00,Fortune,SP500
A Pause on Wall Street: Markets Brace for Fed's Rate Decisions,"U.S. stock index futures steadied as investors anticipated new economic data to predict the Federal Reserve’s next monetary policy move. The potential rate cut fueled investor enthusiasm, driving the S&P 500 and Nasdaq to record highs. Analysts caution against assuming a rate cut is certain, highlighting conflicting economic signals.","On Thursday, U.S. stock index futures remained steady following a robust performance on Wall Street earlier this week. Investors await the latest economic data, eager to discern the Federal Reserve's upcoming policy decisions. Recent reports of labor... [964 chars]",https://www.devdiscourse.com/article/headlines/3541275-a-pause-on-wall-street-markets-brace-for-feds-rate-decisions,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/28_05_2024_10_14_15_5129204.png?width=920&format=jpeg,2025-08-14 10:20:57+00:00,Devdiscourse,SP500
"Wall Street ends flat, but S&P hits another closing high as rate-cut bets waver","Wall Street's main indexes were mixed on Thursday with S&P 500 edging up to a closing high, while the Dow Jones and Nasdaq were flat, after a hotter-than-expected producer prices report dampened expectations of potential interest-rate cuts.","Summary
Companies Indexes: Dow -0.02, S&P 500 +0.03%, Nasdaq -0.01%
Intel rallies on news of govt eyeing stake
Producer inflation rises more than expected in July
Markets reduce Fed rate-cut expectations for 2025
Deere, Tapestry flag strains from US ... [4015 chars]",https://www.reuters.com/world/us/wall-street-ends-flat-sp-hits-another-closing-high-rate-cut-bets-waver-2025-08-14/,https://www.reuters.com/resizer/v2/F5PXJE22QNP6TCG7EXTQSYISBY.jpg?auth=9cdef9f05eb5ddacd3c0f463b0fb19325a084ade34b7bc0bb0905439778164a2&height=1005&width=1920&quality=80&smart=true,2025-08-14 10:09:07+00:00,Reuters,SP500
"Wall Street termine en demi-teinte, mais le S&P 500 signe un nouveau record de clôture alors que les paris sur une baisse des taux vacillent","Les principaux indices de Wall Street ont affiché des résultats contrastés jeudi : le S&P 500 a légèrement progressé pour atteindre un nouveau sommet de clôture, tandis que le Dow Jones et le...","Publié le 14/08/2025 à 12:07 - Modifié le 14/08/2025 à 22:01
Les principaux indices de Wall Street ont affiché des résultats contrastés jeudi : le S&P 500 a légèrement progressé pour atteindre un nouveau sommet de clôture, tandis que le Dow Jones et ... [3731 chars]",https://www.zonebourse.com/actualite-bourse/les-contrats-a-terme-marquent-une-pause-apres-la-progression-de-wall-street-l-attention-portee-aux-ce7c51d8d081f226,https://cdn.zonebourse.com/static/resize/0/0//images/reuters/2025-08/2025-08-14T100851Z_1_LYNXMPEL7D0ET_RTROPTP_4_USA-STOCKS.JPG,2025-08-14 10:07:25+00:00,Zonebourse.com,SP500
Big Business Came Prepared for This White House,"Earnings for S&P 500 companies have grown 10.5% from a year earlier, blowing away Wall Street’s expectations.",President Donald Trump’s chaotic tariff policies have upended global trade and led to questions about whether the days of US exceptionalism and leadership that attracted capital from around the world are over. America’s labor market is on shaky groun... [876 chars],https://www.bloomberg.com/opinion/articles/2025-08-14/record-stocks-show-big-business-came-prepared-for-trump,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/iwKBzUkY3ygc/v1/1200x800.jpg,2025-08-14 09:00:30+00:00,Bloomberg,SP500
"Peu importe les records, pourvu qu’on ait l’ivresse… de l’altitude","Le S&P 500 et le Nasdaq grimpent à des altitudes où l’oxygène se fait rare. Derrière les sourires et les bulles de champagne, l’euphorie cache une réalité beaucoup plus fragile : inflation tenace, Fed sous pression, Big Tech qui pèse autant que 300 boîtes réunies, et un Powell coincé entre Trump, Bessent et Jackson Hole.","Les pages du site internet Investir.ch contiennent des informations sur des fonds de placement et autres placements collectifs de capitaux autorisés à la distribution publique en Suisse.
Le site propose différents contenus qui s’adressent soit à des ... [3835 chars]",https://www.investir.ch/2025/08/peu-importe-les-records-pourvu-quon-ait-livresse-de-laltitude/,https://www.investir.ch/app/uploads/thumbnails-youtube-morningbull-3-1.png,2025-08-14 07:58:44+00:00,investir.ch,SP500
Ціна Bitcoin побила власний рекорд,"13 серпня вартість Bitcoin перевищила $123 500, побивши попередній історичний максимум у $123,2 тис., зафіксований 14 липня. Про це повідомляє Bloomberg із посиланням на криптобіржі. ""Зазначається, що рекорд було встановлено невдовзі після того, як індекс S&P 500 закрився на ...","Ціна Bitcoin побила власний рекорд. Фото: pixabay.com
13 серпня вартість Bitcoin перевищила $123 500, побивши попередній історичний максимум у $123,2 тис., зафіксований 14 липня.
Про це повідомляє Bloomberg із посиланням на криптобіржі.
""Зазначається... [1556 chars]",https://gazeta.ua/articles/economics/_bitcoin-pobiv-novij-istorichnij-rekord/1227085,https://gazeta.ua/images/favicon.ico,2025-08-14 07:52:52+00:00,Gazeta.ua,SP500
Gonet: l'actualité des marchés au 14 août,"Dow +1,04%, S&P 500 +0,32%, Nasdaq +0,14%, Russell +1,98%, SOX +0,90%, Eurostoxx +0,98%, SMI +0,78%.","Dow +1,04%, S&P 500 +0,32%, Nasdaq +0,14%, Russell +1,98%, SOX +0,90%, Eurostoxx +0,98%, SMI +0,78%.
La joyeuse caravane boursière s’est engagée dans le désert d’août, rien ne semble en mesure de lui barrer la route. L’horizon des taureaux parait dég... [6323 chars]",https://www.allnews.ch/content/march%C3%A9s/gonet-lactualit%C3%A9-des-march%C3%A9s-au-14-ao%C3%BBt-1,https://www.allnews.ch/sites/default/files/styles/large/public/NUSSBAUMER_Jean_Frederique_RS_0.jpg?h=1851c7f5&itok=bUO0G2PM,2025-08-14 07:27:29+00:00,allnews.ch,SP500
"Dow Surges More Than 400 Points: Investor Sentiment Improves, Fear Index Remains In 'Greed' Zone","U.S. stocks rose, with Dow Jones up 400 points and S&P 500 at record high. Treasury Sec calls for rate cut, Fear index still in Greed zone.","The CNN Money Fear and Greed index showed further improvement in the overall market sentiment, while the index remained in the “Greed” zone on Wednesday.
U.S. stocks settled higher on Wednesday, with the Dow Jones jumping more than 400 points and the... [1806 chars]",https://www.benzinga.com/markets/equities/25/08/47113983/dow-surges-more-than-400-points-investor-sentiment-improves-fear-index-remains-in-greed-zone,https://cdn.benzinga.com/files/images/story/2025/08/14/Portland--Or--Usa---Mar-12--2020-Dow-Jon.jpeg?width=1200&height=800&fit=crop,2025-08-14 06:34:39+00:00,Benzinga,SP500
"Headlands Technologies LLC Invests $29,000 in SPDR Portfolio S&P 500 Value ETF (NYSEARCA:SPYV)","Read Headlands Technologies LLC Invests $29,000 in SPDR Portfolio S&P 500 Value ETF (NYSEARCA:SPYV) at ETF Daily News","Headlands Technologies LLC bought a new position in shares of SPDR Portfolio S&P 500 Value ETF (NYSEARCA:SPYV – Free Report) in the 1st quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The firm bought 56... [2223 chars]",https://www.etfdailynews.com/2025/08/14/headlands-technologies-llc-invests-29000-in-spdr-portfolio-sp-500-value-etf-nysearcaspyv/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/spdr-portfolio-sp-500-value-etf-logo-1200x675.jpg?v=20210825121656&w=240&h=240&zc=2,2025-08-14 04:32:59+00:00,ETF Daily News,SP500
"Most US stocks fall after a disappointing inflation update, but Big Tech keeps Wall Street steady","Most stocks fell on Wall Street following a disappointing update on inflation. But gains for Amazon and other influential Big Tech companies helped mask the losses on Thursday, and the S&P 500 edged up by less than 0.1% to set another all-time high.",NEW YORK (AP) — Most stocks fell on Wall Street Thursday after a disappointing report said inflation was worse last month at the U.S. wholesale level than economists expected. But gains for Amazon and some other influential Big Tech companies helped ... [4335 chars],https://apnews.com/article/asia-shares-japan-bessent-wall-street-02e8aa1fa772ad3570249dc81f917325,https://dims.apnews.com/dims4/default/689bd03/2147483647/strip/true/crop/4293x2415+0+224/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fc5%2Fa0%2F0866ef48edc771c4dd9b00b8b0ab%2Fc6e63a4272424919bd79876ef22ed7a6,2025-08-14 04:24:12+00:00,The Associated Press,SP500
PNC Financial Services Group Inc. Raises Stake in NEOS S&P 500 High Income ETF (BATS:SPYI),Read PNC Financial Services Group Inc. Raises Stake in NEOS S&P 500 High Income ETF (BATS:SPYI) at ETF Daily News,"PNC Financial Services Group Inc. lifted its holdings in NEOS S&P 500 High Income ETF (BATS:SPYI – Free Report) by 90.9% in the first quarter, HoldingsChannel reports. The fund owned 11,215 shares of the company’s stock after buying an additional 5,3... [2566 chars]",https://www.etfdailynews.com/2025/08/14/pnc-financial-services-group-inc-raises-stake-in-neos-sp-500-high-income-etf-batsspyi/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/neos-sp-500-high-income-etf-logo-1200x675.png?v=20230808093410&w=240&h=240&zc=2,2025-08-14 03:53:04+00:00,ETF Daily News,SP500
LPL Financial LLC Has $4.68 Million Stock Position in Invesco S&P 500 Value with Momentum ETF (NYSEARCA:SPVM),Read LPL Financial LLC Has $4.68 Million Stock Position in Invesco S&P 500 Value with Momentum ETF (NYSEARCA:SPVM) at ETF Daily News,"LPL Financial LLC boosted its holdings in shares of Invesco S&P 500 Value with Momentum ETF (NYSEARCA:SPVM – Free Report) by 11.0% during the first quarter, Holdings Channel reports. The institutional investor owned 81,582 shares of the company’s sto... [2538 chars]",https://www.etfdailynews.com/2025/08/14/lpl-financial-llc-has-4-68-million-stock-position-in-invesco-sp-500-value-with-momentum-etf-nysearcaspvm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/generic-stocks11.jpg&w=240&h=240&zc=2,2025-08-14 03:10:57+00:00,ETF Daily News,SP500
US Stocks Halt Blistering Rally as Inflation Picks Up: Markets Wrap,"A record-breaking run in stocks took a breather after a pick-up in inflation lifted bond yields and the dollar, with traders paring bets the Federal Reserve will cut interest rates next month.Following an about 30% surge from its April lows, the S&P 500 edged lower. While the index’s move was mild thanks to gains in most big techs, about 400 shares fell.","“The fact that PPI was stronger-than-expected and CPI has been relatively soft suggests that businesses are eating much of the tariff costs instead of passing them onto the consumer,” said Clark Geranen at CalBay Investments.
With input costs rising,... [920 chars]",https://www.ndtvprofit.com/markets/global-stock-markets-asian-indices-hang-sheng-nikkei-dax-ftse-nasdaq-s-and-p-dow-jones-news-today-14-august-2025,https://media.assettype.com/bloombergquint%2F2025-08-14%2Fc358ac5n%2Fusa-national-flag-and-dollar-bills-on-dark-backgro-2025-03-15-00-53-17-utc.jpg?w=1200&auto=format%2Ccompress&ogImage=true,2025-08-14 01:34:01+00:00,NDTV Profit,SP500
Thursday's big stock stories: What’s likely to move the market in the next trading session,"The S&P 500 and Nasdaq closed at fresh record highs for the second straight day. On Thursday, investors will be watching the latest on producer prices.","Stocks @ Night is a daily newsletter delivered after hours, giving you a first look at tomorrow and last look at today. Sign up for free to receive it directly in your inbox. Here's what CNBC TV's producers were watching on Wednesday and what's on th... [3708 chars]",https://www.cnbc.com/2025/08/13/thursdays-big-stock-stories-whats-likely-to-move-the-market-in-the-next-trading-session.html,https://image.cnbcfm.com/api/v1/image/108134886-17453401622025-04-22t155153z_101730075_rc223ea1v1do_rtrmadp_0_usa-stocks.jpeg?v=1745433363&w=1920&h=1080,2025-08-13 23:30:55+00:00,CNBC,SP500
"Stock market news for Aug. 14, 2025","The moves come after another winning day on Wall Street, with the S&P 500 and Nasdaq reaching new intraday and closing record highs on Wednesday.","Stocks recovered from lows reached earlier on Thursday, with investors buying the dip once again in spite of a dour wholesale inflation report.
The late-day gains mean the S&P 500 notched its third straight record close, by the slimmest of margins, s... [1995 chars]",https://www.cnbc.com/2025/08/13/stock-market-today-live-updates.html,https://image.cnbcfm.com/api/v1/image/108185563-17551083232025-08-13t174608z_1219697348_rc2h6gab7sph_rtrmadp_0_bullish-ipo.jpeg?v=1755108408&w=1920&h=1080,2025-08-13 22:01:48+00:00,CNBC,SP500
